name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"1214",800,"Check the report",,4084,4884,HIV 1,K,42.0,0.0,100.0,,,,,,,,,,,,,,,,
"1215",779,"HIV-1 Subtype A (A1)",100.0,2084,2884,HIV 1,A1,100.0,37.0,63.0,,,,,,,,,,,,,,,,
"1111",400,"HIV-1 Subtype B",70.0,3684,4084,HIV 1,B,70.0,32.0,71.0,,,,,,,,,,,,,,,,
"1110",400,"Check the report",,3484,3884,HIV 1,B,74.0,0.0,94.0,,,,,,,,,,,,,,,,
"1113",400,"Check the report",,4084,4484,HIV 1,G,61.0,61.0,30.0,,,,,,,,,,,,,,,,
"1112",400,"Check the report",,3884,4284,HIV 1,B,81.0,6.0,88.0,,,,,,,,,,,,,,,,
"1115",400,"HIV-1 Subtype G",99.0,4484,4884,HIV 1,G,99.0,90.0,12.0,,,,,,,,,,,,,,,,
"1114",400,"HIV-1 Subtype G",82.0,4284,4684,HIV 1,G,82.0,79.0,18.0,,,,,,,,,,,,,,,,
"1117",394,"Check the report",,2084,2484,HIV 1,H,42.0,106.0,0.0,,,,,,,,,,,,,,,,
"1440",1200,"HIV-1 CRF 06_CPX",100.0,3884,5084,HIV 1,G,66.0,0.0,100.0,0.481,0.212,0.712,K A1 G A1 G J G J,- G - A1 - G - G -,06_CPX,100.0,100.0,0.0,1.0,0.963,0.037,06_CPX,06_CPX -,,
"1119",400,"HIV-1 Subtype H",100.0,2484,2884,HIV 1,H,100.0,198.0,0.0,,,,,,,,,,,,,,,,
"1118",400,"HIV-1 Subtype H",100.0,2284,2684,HIV 1,H,100.0,156.0,0.0,,,,,,,,,,,,,,,,
"1449",1200,"HIV-1 Subtype F (40_BF)",100.0,2084,3284,HIV 1,F1,100.0,31.0,68.0,0.929,0.714,0.286,F1 B F1,F1 - F1,40_BF,100.0,100.0,0.0,1.0,1.0,0.0,40_BF,40_BF,F1,40_BF
"1448",1200,"HIV-1 Subtype G",100.0,3884,5084,HIV 1,G,100.0,0.0,96.0,0.942,0.788,0.212,G J G J,G - G - G - G - G -,13_CPX,100.0,11.0,89.0,1.0,0.889,0.111,13_CPX,13_CPX -,,
"4859",200,"HIV-1 Subtype J",98.0,2484,2684,HIV 1,J,98.0,132.0,0.0,,,,,,,,,,,,,,,,
"4858",200,"HIV-1 Subtype J",97.0,2284,2484,HIV 1,J,97.0,100.0,0.0,,,,,,,,,,,,,,,,
"4857",194,"Check the report",,2084,2284,HIV 1,J,5.0,95.0,0.0,,,,,,,,,,,,,,,,
"4856",200,"Check the report",,4884,5084,HIV 1,B,16.0,0.0,59.0,,,,,,,,,,,,,,,,
"4587",1200,"HIV-1 Subtype B",100.0,2084,3284,HIV 1,B,100.0,190.0,0.0,1.0,1.0,0.0,B,B,B,100.0,184.0,0.0,,,,,,B,B
"4854",200,"HIV-1 Subtype A (A1)",94.0,4484,4684,HIV 1,A1,94.0,53.0,41.0,,,,,,,,,,,,,,,,
"4853",200,"HIV-1 Subtype A (A1)",75.0,4284,4484,HIV 1,A1,75.0,156.0,0.0,,,,,,,,,,,,,,,,
"4852",200,"Check the report",,4084,4284,HIV 1,A1,55.0,23.0,68.0,,,,,,,,,,,,,,,,
"2301",400,"Check the report",,3084,3484,HIV 1,A1,53.0,0.0,95.0,,,,,,,,,,,,,,,,
"4583",1197,"Check the bootscan",,2084,3284,HIV 1,D,100.0,96.0,10.0,0.875,0.554,0.429,D B D,D - D - B - D,10_CD,88.0,62.0,35.0,0.69,0.483,0.345,10_CD D 10_CD D 10_CD D 10_CD,10_CD - 10_CD - 10_CD - D - D 10_CD -,,
"4724",1600,"HIV-1 CRF 37_cpx",100.0,2884,4484,HIV 1,A1,100.0,28.0,72.0,0.778,0.736,0.153,G A1 G A1,G - G - A1,37_cpx,100.0,100.0,0.0,1.0,1.0,0.0,37_cpx,37_cpx,,
"4582",1200,"HIV-1 Subtype J",100.0,3884,5084,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2303",400,"HIV-1 Subtype A (A1)",96.0,3484,3884,HIV 1,A1,96.0,88.0,12.0,,,,,,,,,,,,,,,,
"6524",200,"Check the report",,3684,3884,HIV 1,A1,49.0,66.0,18.0,,,,,,,,,,,,,,,,
"4726",1600,"HIV-1 CRF 35_AD",100.0,2884,4484,HIV 1,A1,100.0,23.0,74.0,0.694,0.653,0.278,D A1 D A1 D A1,- D - D - D - A1,35_AD,100.0,100.0,0.0,1.0,1.0,0.0,35_AD,35_AD,,
"4721",1597,"HIV-1 CRF 04_CPX",100.0,2084,3684,HIV 1,K,69.0,0.0,97.0,0.539,0.303,0.553,J K C K A1 F1 K F1 K F1 K,- C - K - K - A1 - A1 - K - K - K - K - K,04_CPX,100.0,21.0,79.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"4720",1600,"HIV-1 Subtype B (03_AB)",100.0,2884,4484,HIV 1,B,100.0,102.0,30.0,1.0,1.0,0.0,B,B,03_AB,100.0,100.0,0.0,1.0,1.0,0.0,03_AB,03_AB,B,03_AB
"2307",400,"Check the report",,4284,4684,HIV 1,G,59.0,51.0,45.0,,,,,,,,,,,,,,,,
"4789",1589,"HIV-1 CRF 08_BC",100.0,2084,3684,HIV 1,C,100.0,29.0,78.0,0.776,0.711,0.145,C B C B C,C - B - C,08_BC,100.0,30.0,70.0,1.0,1.0,0.0,08_BC,08_BC,,
"4788",1600,"HIV-1 CRF 25_cpx",100.0,2884,4484,HIV 1,G,61.0,0.0,100.0,0.486,0.222,0.569,G H G H G A1 G A1 H A1 G,G - G - G - A1 - G,25_cpx,100.0,100.0,0.0,1.0,1.0,0.0,25_cpx,25_cpx,,
"4787",1597,"HIV-1 CRF 25_cpx",100.0,2084,3684,HIV 1,G,100.0,0.0,97.0,0.829,0.658,0.342,J G H G A1 G,- G - G,25_cpx,100.0,100.0,0.0,1.0,1.0,0.0,25_cpx,25_cpx,,
"4786",1601,"HIV-1 CRF 05_DF",100.0,2884,4484,HIV 1,F1,92.0,0.0,100.0,0.694,0.486,0.444,F1 D J D J D F1,F1 - F1 - D - F1 - F1 - F1 -,05_DF,100.0,100.0,0.0,1.0,1.0,0.0,05_DF,05_DF,,
"4785",1600,"HIV-1 CRF 05_DF",100.0,2084,3684,HIV 1,F1,72.0,0.0,100.0,0.513,0.355,0.447,F1 H F1 H D F1 D,- D - D - F1 - F1 -,05_DF,100.0,100.0,0.0,1.0,1.0,0.0,05_DF,05_DF,,
"2306",400,"Check the report",,4084,4484,HIV 1,A1,31.0,0.0,93.0,,,,,,,,,,,,,,,,
"4783",1597,"Check the bootscan",,2084,3684,HIV 1,B,99.0,0.0,100.0,0.724,0.526,0.382,F1 B F1 B,- F1 - B - B - F1 - F1 - B,B,19.0,0.0,96.0,,,,,,,
"4782",1600,"HIV-1 CRF 39_BF",100.0,2884,4484,HIV 1,B,62.0,0.0,100.0,0.528,0.431,0.306,F1 B F1 D B,F1 - F1 - B - F1 - F1 - B - B,39_BF,100.0,100.0,0.0,1.0,1.0,0.0,39_BF,39_BF,,
"4781",1615,"HIV-1 CRF 39_BF",100.0,2084,3684,HIV 1,B,98.0,0.0,100.0,0.671,0.474,0.342,B D B F1 B F1 B,B - B - F1 - F1 - F1 - B,39_BF,100.0,100.0,0.0,1.0,1.0,0.0,39_BF,39_BF,,
"4780",1600,"HIV-1 Subtype C",100.0,2884,4484,HIV 1,C,100.0,19.0,78.0,0.903,0.75,0.25,B C B C,- C - C -,07_BC,98.0,0.0,100.0,1.0,1.0,0.0,07_BC,07_BC,,
"5821",400,"HIV-1 Subtype B",97.0,3084,3484,HIV 1,B,97.0,81.0,41.0,,,,,,,,,,,,,,,,
"5820",400,"Check the report",,2884,3284,HIV 1,F1,79.0,13.0,87.0,,,,,,,,,,,,,,,,
"5823",400,"Check the report",,3484,3884,HIV 1,F1,90.0,13.0,87.0,,,,,,,,,,,,,,,,
"5822",400,"HIV-1 Subtype B",92.0,3284,3684,HIV 1,B,92.0,37.0,73.0,,,,,,,,,,,,,,,,
"5825",400,"HIV-1 Subtype D",70.0,3884,4284,HIV 1,D,70.0,27.0,70.0,,,,,,,,,,,,,,,,
"5824",400,"Check the report",,3684,4084,HIV 1,D,21.0,15.0,55.0,,,,,,,,,,,,,,,,
"5827",400,"HIV-1 Subtype B",96.0,4284,4684,HIV 1,B,96.0,99.0,24.0,,,,,,,,,,,,,,,,
"5826",400,"Check the report",,4084,4484,HIV 1,B,63.0,39.0,51.0,,,,,,,,,,,,,,,,
"5829",400,"Check the report",,4684,5084,HIV 1,B,64.0,99.0,23.0,,,,,,,,,,,,,,,,
"5828",400,"HIV-1 Subtype B",94.0,4484,4884,HIV 1,B,94.0,81.0,27.0,,,,,,,,,,,,,,,,
"199",200,"Check the report",,2884,3084,HIV 1,F1,89.0,0.0,95.0,,,,,,,,,,,,,,,,
"198",200,"Check the report",,2684,2884,HIV 1,D,20.0,26.0,56.0,,,,,,,,,,,,,,,,
"195",198,"Check the report",,2084,2284,HIV 1,J,6.0,46.0,0.0,,,,,,,,,,,,,,,,
"194",200,"HIV-1 Subtype C",86.0,4884,5084,HIV 1,C,86.0,30.0,73.0,,,,,,,,,,,,,,,,
"197",200,"Check the report",,2484,2684,HIV 1,J,24.0,5.0,94.0,,,,,,,,,,,,,,,,
"196",200,"Check the report",,2284,2484,HIV 1,G,68.0,73.0,23.0,,,,,,,,,,,,,,,,
"191",200,"Check the report",,4284,4484,HIV 1,C,49.0,41.0,42.0,,,,,,,,,,,,,,,,
"190",200,"HIV-1 Subtype C",75.0,4084,4284,HIV 1,C,75.0,56.0,42.0,,,,,,,,,,,,,,,,
"193",200,"Check the report",,4684,4884,HIV 1,C,17.0,123.0,0.0,,,,,,,,,,,,,,,,
"192",200,"HIV-1 Subtype C",75.0,4484,4684,HIV 1,C,75.0,158.0,6.0,,,,,,,,,,,,,,,,
"2769",800,"HIV-1 Subtype B",100.0,3284,4084,HIV 1,B,100.0,178.0,0.0,,,,,,,,,,,,,,,,
"2768",800,"HIV-1 Subtype B",100.0,2884,3684,HIV 1,B,100.0,154.0,0.0,,,,,,,,,,,,,,,,
"2763",800,"Check the report",,3284,4084,HIV 1,C,89.0,0.0,98.0,,,,,,,,,,,,,,,,
"2762",800,"Check the report",,2884,3684,HIV 1,C,76.0,0.0,98.0,,,,,,,,,,,,,,,,
"2761",800,"HIV-1 Subtype D",98.0,2484,3284,HIV 1,D,98.0,116.0,18.0,,,,,,,,,,,,,,,,
"2760",797,"HIV-1 Subtype D",72.0,2084,2884,HIV 1,D,72.0,68.0,26.0,,,,,,,,,,,,,,,,
"2767",800,"HIV-1 Subtype B",100.0,2484,3284,HIV 1,B,100.0,149.0,6.0,,,,,,,,,,,,,,,,
"2766",800,"HIV-1 Subtype B",100.0,2084,2884,HIV 1,B,100.0,195.0,0.0,,,,,,,,,,,,,,,,
"2765",800,"Check the report",,4084,4884,HIV 1,D,33.0,33.0,61.0,,,,,,,,,,,,,,,,
"2764",800,"Check the report",,3684,4484,HIV 1,D,28.0,0.0,80.0,,,,,,,,,,,,,,,,
"7908",1196,"HIV-1 Subtype K",100.0,3884,5084,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"7909",1173,"HIV-1 CRF 24_BG",100.0,2084,3284,HIV 1,G,61.0,0.0,100.0,0.643,0.411,0.464,G B G B G B,- G - B - B,24_BG,100.0,100.0,0.0,1.0,1.0,0.0,24_BG,24_BG,,
"7900",1200,"HIV-1 CRF 25_cpx",100.0,3884,5084,HIV 1,G,61.0,0.0,100.0,0.769,0.462,0.538,J A1 G A1 G A1 G A1 G K G,- G - G -,25_cpx,100.0,100.0,0.0,1.0,1.0,0.0,25_cpx,25_cpx,,
"7901",1189,"HIV-1 CRF 08_BC",100.0,2084,3284,HIV 1,C,100.0,65.0,55.0,0.768,0.696,0.089,C B,C - B,08_BC,100.0,57.0,39.0,1.0,1.0,0.0,08_BC,08_BC,,
"7902",1200,"HIV-1 CRF 08_BC",99.0,2684,3884,HIV 1,C,99.0,5.0,91.0,0.712,0.596,0.173,C B C,C - B - C,08_BC,99.0,23.0,74.0,1.0,1.0,0.0,08_BC,08_BC,,
"7903",1200,"HIV-1 Subtype C",100.0,3284,4484,HIV 1,C,100.0,76.0,44.0,1.0,1.0,0.0,C,C,08_BC,86.0,6.0,94.0,1.0,1.0,0.0,08_BC,08_BC,,
"7904",1200,"HIV-1 Subtype C",100.0,3884,5084,HIV 1,C,100.0,61.0,48.0,1.0,1.0,0.0,C,C,08_BC,67.0,34.0,62.0,,,,,,,
"7905",1200,"HIV-1 Subtype K",100.0,2084,3284,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,99.0,100.0,0.0,,,,,,K,K
"7906",1200,"HIV-1 Subtype K",100.0,2684,3884,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"7907",1201,"HIV-1 Subtype K",100.0,3284,4484,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"6271",1200,"Check the bootscan",,2684,3884,HIV 1,B,100.0,78.0,33.0,0.865,0.827,0.115,B F1,B - F1,29_BF,13.0,100.0,0.0,,,,,,,
"6270",1200,"HIV-1 CRF 29_BF",93.0,2084,3284,HIV 1,B,82.0,0.0,100.0,0.536,0.518,0.089,F1 B,F1 - B,29_BF,93.0,100.0,0.0,1.0,1.0,0.0,29_BF,29_BF,,
"6273",1200,"HIV-1 Subtype F (F1)",100.0,3884,5084,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,A,0.0,0.0,0.0,,,,,,,
"6272",1200,"Check the bootscan",,3284,4484,HIV 1,F1,88.0,11.0,89.0,0.692,0.654,0.096,B F1,B - F1,A,0.0,0.0,0.0,,,,,,,
"6275",1200,"HIV-1 CRF 12_BF",100.0,2684,3884,HIV 1,B,97.0,18.0,80.0,0.673,0.577,0.231,F1 B F1,F1 - B - B -,12_BF,100.0,42.0,58.0,1.0,0.815,0.185,12_BF,12_BF - 12_BF -,,
"6274",1200,"Check the bootscan",,2084,3284,HIV 1,F1,82.0,12.0,88.0,0.768,0.679,0.214,F1 B F1 B F1 B,F1 - F1 - F1 - B - B - B,12_BF,99.0,89.0,11.0,0.793,0.69,0.207,F1 12_BF F1 12_BF,F1 - F1 - 12_BF -,,
"6277",1200,"HIV-1 Subtype F (F1)",100.0,3884,5084,HIV 1,F1,100.0,98.0,0.0,1.0,1.0,0.0,F1,F1,12_BF,7.0,56.0,0.0,,,,,,,
"6276",1200,"Check the bootscan",,3284,4484,HIV 1,F1,85.0,14.0,86.0,0.692,0.692,0.038,B F1,B - F1,12_BF,61.0,31.0,62.0,,,,,,,
"6279",1200,"HIV-1 Subtype D (19_cpx)",98.0,2684,3884,HIV 1,D,98.0,44.0,67.0,0.981,0.865,0.135,D B D,D - D - D - D,19_cpx,98.0,100.0,0.0,1.0,1.0,0.0,19_cpx,19_cpx,D,19_cpx
"6278",1197,"HIV-1 Subtype D (19_cpx)",100.0,2084,3284,HIV 1,D,100.0,81.0,35.0,0.982,0.589,0.411,D H D,- D,19_cpx,100.0,100.0,0.0,1.0,1.0,0.0,19_cpx,19_cpx,D,19_cpx
"3452",200,"Check the report",,4884,5084,HIV 1,K,22.0,6.0,44.0,,,,,,,,,,,,,,,,
"3453",197,"Check the report",,2084,2284,HIV 1,G,20.0,36.0,31.0,,,,,,,,,,,,,,,,
"3450",200,"HIV-1 Subtype A (A1)",89.0,4484,4684,HIV 1,A1,89.0,64.0,38.0,,,,,,,,,,,,,,,,
"3451",200,"Check the report",,4684,4884,HIV 1,A1,22.0,73.0,13.0,,,,,,,,,,,,,,,,
"3456",200,"Check the report",,2684,2884,HIV 1,G,55.0,146.0,0.0,,,,,,,,,,,,,,,,
"3457",193,"Check the report",,2884,3084,HIV 1,G,58.0,20.0,66.0,,,,,,,,,,,,,,,,
"3454",200,"HIV-1 Subtype G",89.0,2284,2484,HIV 1,G,89.0,97.0,0.0,,,,,,,,,,,,,,,,
"3455",200,"Check the report",,2484,2684,HIV 1,H,44.0,22.0,64.0,,,,,,,,,,,,,,,,
"3458",200,"Check the report",,3084,3284,HIV 1,G,50.0,139.0,0.0,,,,,,,,,,,,,,,,
"3459",200,"Check the report",,3284,3484,HIV 1,D,6.0,14.0,63.0,,,,,,,,,,,,,,,,
"858",400,"Check the report",,3484,3884,HIV 1,B,68.0,38.0,71.0,,,,,,,,,,,,,,,,
"859",400,"Check the report",,3684,4084,HIV 1,B,69.0,38.0,68.0,,,,,,,,,,,,,,,,
"6",200,"HIV-1 Subtype B",85.0,3284,3484,HIV 1,B,85.0,78.0,46.0,,,,,,,,,,,,,,,,
"5229",200,"Check the report",,4484,4684,HIV 1,F1,47.0,93.0,0.0,,,,,,,,,,,,,,,,
"5228",200,"Check the report",,4284,4484,HIV 1,F1,10.0,94.0,0.0,,,,,,,,,,,,,,,,
"2949",800,"HIV-1 Subtype K",100.0,3284,4084,HIV 1,K,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2948",800,"HIV-1 Subtype K",100.0,2884,3684,HIV 1,K,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2947",800,"HIV-1 Subtype K",100.0,2484,3284,HIV 1,K,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2946",800,"HIV-1 Subtype K",100.0,2084,2884,HIV 1,K,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2945",800,"HIV-1 Subtype C",100.0,4084,4884,HIV 1,C,100.0,135.0,6.0,,,,,,,,,,,,,,,,
"2944",800,"HIV-1 Subtype C",99.0,3684,4484,HIV 1,C,99.0,80.0,34.0,,,,,,,,,,,,,,,,
"2943",800,"HIV-1 Subtype C",100.0,3284,4084,HIV 1,C,100.0,162.0,5.0,,,,,,,,,,,,,,,,
"2942",800,"Check the report",,2884,3684,HIV 1,C,86.0,0.0,94.0,,,,,,,,,,,,,,,,
"2941",800,"Check the report",,2484,3284,HIV 1,C,97.0,5.0,94.0,,,,,,,,,,,,,,,,
"2940",789,"HIV-1 Subtype C",100.0,2084,2884,HIV 1,C,100.0,158.0,9.0,,,,,,,,,,,,,,,,
"5357",200,"HIV-1 Subtype B",91.0,3084,3284,HIV 1,B,91.0,189.0,0.0,,,,,,,,,,,,,,,,
"5356",200,"Check the report",,2884,3084,HIV 1,B,24.0,8.0,70.0,,,,,,,,,,,,,,,,
"5355",200,"Check the report",,2684,2884,HIV 1,B,9.0,26.0,12.0,,,,,,,,,,,,,,,,
"1053",400,"Check the report",,3284,3684,HIV 1,D,43.0,39.0,58.0,,,,,,,,,,,,,,,,
"5353",200,"HIV-1 Subtype G",79.0,2284,2484,HIV 1,G,79.0,93.0,0.0,,,,,,,,,,,,,,,,
"5352",173,"Unassigned",,2084,2257,HIV 1,,,,,,,,,,,,,,,,,,,,
"5351",195,"Check the report",,4884,5084,HIV 1,K,51.0,86.0,0.0,,,,,,,,,,,,,,,,
"5350",200,"Check the report",,4684,4884,HIV 1,K,41.0,99.0,0.0,,,,,,,,,,,,,,,,
"1058",401,"Check the report",,4284,4684,HIV 1,F1,43.0,55.0,28.0,,,,,,,,,,,,,,,,
"1059",401,"Check the report",,4484,4885,HIV 1,F1,36.0,57.0,12.0,,,,,,,,,,,,,,,,
"5359",200,"Check the report",,3484,3684,HIV 1,B,53.0,23.0,76.0,,,,,,,,,,,,,,,,
"5358",200,"Check the report",,3284,3484,HIV 1,B,47.0,7.0,82.0,,,,,,,,,,,,,,,,
"4310",400,"Check the report",,3884,4284,HIV 1,B,87.0,25.0,76.0,,,,,,,,,,,,,,,,
"4311",400,"Check the report",,4084,4484,HIV 1,G,50.0,50.0,40.0,,,,,,,,,,,,,,,,
"4312",400,"HIV-1 Subtype G",79.0,4284,4684,HIV 1,G,79.0,84.0,18.0,,,,,,,,,,,,,,,,
"4313",400,"HIV-1 Subtype G",98.0,4484,4884,HIV 1,G,98.0,91.0,9.0,,,,,,,,,,,,,,,,
"4314",400,"HIV-1 Subtype G",70.0,4684,5084,HIV 1,G,70.0,99.0,0.0,,,,,,,,,,,,,,,,
"4315",394,"Check the report",,2084,2484,HIV 1,H,51.0,100.0,0.0,,,,,,,,,,,,,,,,
"4316",400,"HIV-1 Subtype H",95.0,2284,2684,HIV 1,H,95.0,159.0,0.0,,,,,,,,,,,,,,,,
"4317",400,"HIV-1 Subtype H",100.0,2484,2884,HIV 1,H,100.0,169.0,0.0,,,,,,,,,,,,,,,,
"4318",400,"HIV-1 Subtype H",100.0,2684,3084,HIV 1,H,100.0,171.0,0.0,,,,,,,,,,,,,,,,
"4319",400,"HIV-1 Subtype H",100.0,2884,3284,HIV 1,H,100.0,195.0,0.0,,,,,,,,,,,,,,,,
"3119",1200,"HIV-1 Subtype H",100.0,3884,5084,HIV 1,H,100.0,112.0,0.0,1.0,1.0,0.0,H,H,H,100.0,106.0,0.0,,,,,,H,H
"3118",1200,"HIV-1 Subtype H",100.0,3284,4484,HIV 1,H,100.0,111.0,0.0,1.0,1.0,0.0,H,H,H,100.0,109.0,0.0,,,,,,H,H
"3117",1200,"HIV-1 Subtype H",100.0,2684,3884,HIV 1,H,100.0,191.0,0.0,1.0,1.0,0.0,H,H,H,100.0,159.0,0.0,,,,,,H,H
"3116",1194,"HIV-1 Subtype H",100.0,2084,3284,HIV 1,H,100.0,122.0,0.0,1.0,1.0,0.0,H,H,H,100.0,110.0,0.0,,,,,,H,H
"3115",1200,"Check the bootscan",,3884,5084,HIV 1,G,98.0,0.0,99.0,0.808,0.75,0.135,D B G,D - B - G - G,24_BG,34.0,100.0,0.0,,,,,,,
"3114",1200,"HIV-1 CRF 24_BG",82.0,3284,4484,HIV 1,B,88.0,0.0,100.0,0.731,0.442,0.404,B D B D B G,B - B - B - B - B - G,24_BG,82.0,100.0,0.0,1.0,1.0,0.0,24_BG,24_BG,,
"3113",1200,"HIV-1 Subtype B (24_BG)",100.0,2684,3884,HIV 1,B,96.0,0.0,100.0,0.981,0.731,0.269,B A1,- B - B -,24_BG,100.0,100.0,0.0,1.0,1.0,0.0,24_BG,24_BG,B,24_BG
"3112",1173,"HIV-1 CRF 24_BG",99.0,2084,3284,HIV 1,G,53.0,0.0,100.0,0.5,0.357,0.411,G C B,- G - B - B - B,24_BG,99.0,100.0,0.0,1.0,1.0,0.0,24_BG,24_BG,,
"3111",1196,"HIV-1 Subtype K",100.0,3884,5084,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"3110",1201,"HIV-1 Subtype K",100.0,3284,4484,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"4904",200,"Check the report",,2484,2684,HIV 1,H,62.0,79.0,33.0,,,,,,,,,,,,,,,,
"5740",400,"HIV-1 Subtype A (A1)",84.0,3684,4084,HIV 1,A1,84.0,39.0,57.0,,,,,,,,,,,,,,,,
"5741",400,"HIV-1 Subtype A (A1)",95.0,3884,4284,HIV 1,A1,95.0,30.0,66.0,,,,,,,,,,,,,,,,
"5742",400,"Check the report",,4084,4484,HIV 1,A1,64.0,0.0,92.0,,,,,,,,,,,,,,,,
"5743",400,"Check the report",,4284,4684,HIV 1,G,52.0,27.0,61.0,,,,,,,,,,,,,,,,
"5744",400,"HIV-1 Subtype G",96.0,4484,4884,HIV 1,G,96.0,40.0,63.0,,,,,,,,,,,,,,,,
"5745",400,"HIV-1 Subtype G",74.0,4684,5084,HIV 1,G,74.0,104.0,7.0,,,,,,,,,,,,,,,,
"5746",400,"HIV-1 Subtype F (F1)",88.0,2084,2484,HIV 1,F1,88.0,68.0,28.0,,,,,,,,,,,,,,,,
"5747",400,"Check the report",,2284,2684,HIV 1,F1,52.0,79.0,9.0,,,,,,,,,,,,,,,,
"5748",400,"HIV-1 Subtype F (F1)",77.0,2484,2884,HIV 1,F1,77.0,87.0,10.0,,,,,,,,,,,,,,,,
"5749",400,"HIV-1 Subtype F (F1)",100.0,2684,3084,HIV 1,F1,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"5267",200,"Check the report",,3084,3284,HIV 1,B,54.0,86.0,31.0,,,,,,,,,,,,,,,,
"5266",200,"HIV-1 Subtype F (F1)",91.0,2884,3084,HIV 1,F1,91.0,31.0,67.0,,,,,,,,,,,,,,,,
"1702",200,"Check the report",,4684,4884,HIV 1,B,13.0,164.0,0.0,,,,,,,,,,,,,,,,
"1703",200,"HIV-1 Subtype B",72.0,4884,5084,HIV 1,B,72.0,95.0,0.0,,,,,,,,,,,,,,,,
"5263",200,"Check the report",,2284,2484,HIV 1,B,22.0,21.0,49.0,,,,,,,,,,,,,,,,
"5262",215,"HIV-1 Subtype B",89.0,2084,2284,HIV 1,B,89.0,67.0,43.0,,,,,,,,,,,,,,,,
"5261",200,"HIV-1 Subtype C",97.0,4884,5084,HIV 1,C,97.0,147.0,12.0,,,,,,,,,,,,,,,,
"5260",200,"Check the report",,4684,4884,HIV 1,C,8.0,89.0,0.0,,,,,,,,,,,,,,,,
"2136",200,"HIV-1 Subtype C",80.0,4484,4684,HIV 1,C,80.0,162.0,0.0,,,,,,,,,,,,,,,,
"6668",200,"Check the report",,2484,2684,HIV 1,K,28.0,46.0,11.0,,,,,,,,,,,,,,,,
"6669",200,"Check the report",,2684,2884,HIV 1,A1,30.0,11.0,60.0,,,,,,,,,,,,,,,,
"6662",200,"Check the report",,4284,4484,HIV 1,G,13.0,119.0,0.0,,,,,,,,,,,,,,,,
"6663",200,"HIV-1 Subtype G",95.0,4484,4684,HIV 1,G,95.0,155.0,0.0,,,,,,,,,,,,,,,,
"6660",200,"HIV-1 Subtype G",95.0,3884,4084,HIV 1,G,95.0,87.0,17.0,,,,,,,,,,,,,,,,
"6661",200,"HIV-1 Subtype G",83.0,4084,4284,HIV 1,G,83.0,92.0,14.0,,,,,,,,,,,,,,,,
"6666",206,"Check the report",,2084,2284,HIV 1,G,37.0,59.0,28.0,,,,,,,,,,,,,,,,
"6667",200,"HIV-1 Subtype G",74.0,2284,2484,HIV 1,G,74.0,72.0,20.0,,,,,,,,,,,,,,,,
"6664",200,"HIV-1 Subtype G",77.0,4684,4884,HIV 1,G,77.0,95.0,13.0,,,,,,,,,,,,,,,,
"6665",200,"Check the report",,4884,5084,HIV 1,A1,0.0,22.0,6.0,,,,,,,,,,,,,,,,
"7",200,"HIV-1 Subtype B",90.0,3484,3684,HIV 1,B,90.0,41.0,68.0,,,,,,,,,,,,,,,,
"2135",200,"Check the report",,4284,4484,HIV 1,C,55.0,60.0,30.0,,,,,,,,,,,,,,,,
"2378",400,"Check the report",,4484,4884,HIV 1,G,65.0,0.0,96.0,,,,,,,,,,,,,,,,
"2379",400,"Check the report",,4684,5084,HIV 1,C,33.0,0.0,97.0,,,,,,,,,,,,,,,,
"2374",400,"Check the report",,3684,4084,HIV 1,H,82.0,0.0,100.0,,,,,,,,,,,,,,,,
"2375",400,"Check the report",,3884,4284,HIV 1,H,27.0,0.0,93.0,,,,,,,,,,,,,,,,
"2376",400,"Check the report",,4084,4484,HIV 1,K,40.0,6.0,93.0,,,,,,,,,,,,,,,,
"2377",400,"Check the report",,4284,4684,HIV 1,G,62.0,38.0,48.0,,,,,,,,,,,,,,,,
